id,price
188728,55183.57886008487
188729,21675.632086748854
188730,59630.62105909816
188731,67060.01607496513
188732,38649.310801561005
188733,19324.81285815918
188734,15919.866553576785
188735,7863.245259843418
188736,14227.545839475973
188737,97380.05199299702
188738,69487.81283704875
188739,52539.54383368512
188740,83230.16614701107
188741,42589.04539763286
188742,25532.716510271504
188743,37359.991167885404
188744,84560.11744546631
188745,59871.34293310373
188746,42218.47599502323
188747,35618.90241589027
188748,23449.87008849472
188749,67090.20844770329
188750,8893.563817562996
188751,51709.54011290366
188752,107929.6587582348
188753,12273.863295295703
188754,57585.27406473331
188755,74349.60020786559
188756,35828.82159791964
188757,22774.43104074825
188758,11062.07255680106
188759,16457.664276706837
188760,11275.089831838628
188761,39587.39252231275
188762,48816.74715002848
188763,34262.712577723396
188764,14149.598103969029
188765,62635.7577698001
188766,27832.945154252175
188767,13180.275560496048
188768,32677.531629740155
188769,75879.33183189911
188770,45351.55766123116
188771,12762.644004835694
188772,8630.797064706156
188773,41686.716870132186
188774,50677.241516286
188775,53230.19489678824
188776,12456.352245559192
188777,23612.685485203496
188778,24359.4759171016
188779,75730.38376358688
188780,66154.86129843368
188781,90857.39897891966
188782,18364.141050603237
188783,23451.713279020667
188784,45527.541646586156
188785,32703.275141981976
188786,39484.473893531744
188787,9830.281693085657
188788,25498.883524567867
188789,54607.89961344123
188790,13877.341489629756
188791,7808.111022791617
188792,69999.03494940592
188793,17440.730320757095
188794,16842.54959013078
188795,41481.78117936145
188796,24200.933598146905
188797,80455.40362129943
188798,21245.827037559156
188799,17141.469174271464
188800,50177.158955699364
188801,47102.867590973
188802,32153.805333083932
188803,92477.01775948227
188804,13810.675031492634
188805,13838.63216641975
188806,80470.12751963869
188807,44560.47395742812
188808,60630.5561213495
188809,31281.679797693643
188810,23942.974832625263
188811,60720.57835069581
188812,20891.155487579952
188813,15217.027419368591
188814,38444.03718339349
188815,19639.899869534434
188816,41432.5863493179
188817,34230.8580251826
188818,37905.07547184997
188819,46985.68765228233
188820,49339.98290945263
188821,32042.646379578942
188822,20506.676846022965
188823,44896.4496326561
188824,11889.384540543619
188825,29210.94428598007
188826,7838.907034416064
188827,39504.93046995394
188828,26938.71493492261
188829,21737.68879544197
188830,61488.48201314687
188831,71016.15742729041
188832,9953.7064218039
188833,27006.83415785276
188834,28902.242747680957
188835,22986.031150452265
188836,38588.15468695759
188837,44136.37063057254
188838,20311.5278013088
188839,15724.876387323655
188840,25712.263337465152
188841,61684.78853516748
188842,17041.836033114385
188843,66920.48433622158
188844,41025.10584624793
188845,20045.574767696777
188846,36382.58008085284
188847,73646.37025219899
188848,19973.026181180867
188849,28194.674453967014
188850,77610.81407450416
188851,122090.25667108977
188852,76266.29112322083
188853,15505.96694964775
188854,20380.122861872205
188855,69502.06893305012
188856,136648.36042915384
188857,95237.03055499565
188858,53090.316502946574
188859,46180.45216411667
188860,7212.676359991066
188861,35196.0207278836
188862,115282.28658210237
188863,22938.174084079266
188864,28941.659733638047
188865,33748.946540563215
188866,49775.653077535506
188867,12720.905909676701
188868,136099.27240903093
188869,21351.724015810578
188870,9758.685906719344
188871,15516.014364979701
188872,34389.618183671664
188873,47015.3191675757
188874,36737.998519599714
188875,16267.408052085353
188876,26991.607068210702
188877,54218.36615905061
188878,71652.32920737212
188879,72364.68350277568
188880,46694.34401812583
188881,10952.072876224633
188882,49965.78557008634
188883,37478.479292601296
188884,95935.34543056482
188885,37601.04986311157
188886,50420.169195115246
188887,121810.74336439736
188888,130670.79374394561
188889,46224.73660761288
188890,17352.498723259487
188891,38587.46665970743
188892,36786.244251663884
188893,100548.96068554444
188894,11455.943138473422
188895,24143.2687060759
188896,34544.81119672029
188897,18933.777434024036
188898,10591.816646370704
188899,176961.12203716836
188900,7948.596536749818
188901,11662.827759328047
188902,87697.25289777805
188903,74568.7691115064
188904,33695.08420315807
188905,30105.24045955338
188906,59868.545831095034
188907,70027.5668668383
188908,27236.969158259068
188909,34008.16028731559
188910,23121.534324550143
188911,48184.398469732456
188912,30007.263561820262
188913,82510.54611437433
188914,56688.00588531461
188915,51907.959285342324
188916,10270.515707085715
188917,61816.07276096108
188918,13899.771245750466
188919,43852.492663014134
188920,18477.478829055442
188921,62920.10464105126
188922,41473.00844168068
188923,70332.78466687335
188924,50862.041773001576
188925,59568.16269852836
188926,57622.52875861373
188927,9644.237621494296
188928,64882.61408418554
188929,18838.29092643304
188930,15863.48886206083
188931,43689.991152748546
188932,29044.991797680646
188933,78413.89072510839
188934,54347.83800932716
188935,37138.23126063329
188936,34100.70959585302
188937,33401.07888519251
188938,21716.305868614032
188939,64463.955532097054
188940,11651.861588322017
188941,80694.5215818328
188942,81951.93995586208
188943,63488.68555574319
188944,37114.4614005327
188945,22786.923071938065
188946,34370.3907667094
188947,39710.44882272411
188948,69474.60866590228
188949,138212.5072584754
188950,22779.519654708947
188951,35871.4450737076
188952,10063.411208734246
188953,9498.671692489657
188954,21988.42982987114
188955,61880.09940105564
188956,24571.769611698117
188957,36148.36439911176
188958,25897.179557723834
188959,14384.079915611854
188960,52892.40325123988
188961,74841.51771489104
188962,15326.646412263179
188963,62140.56400027957
188964,47358.806378853944
188965,8733.5925065762
188966,52028.78173481728
188967,55360.42669664324
188968,25123.947158589053
188969,32855.03659008768
188970,39968.5905313153
188971,32437.727245360416
188972,118820.04358796329
188973,98637.65557169224
188974,38216.75799523039
188975,29456.06448483404
188976,15138.235112614684
188977,29398.67890202719
188978,12942.56960775166
188979,58713.79761024221
188980,19643.71908279847
188981,16763.298472818195
188982,33939.56155759947
188983,82325.14820097141
188984,30878.57096524531
188985,13645.399075185214
188986,22981.08359585133
188987,49128.80736425022
188988,21508.27575045265
188989,53460.549746511264
188990,50663.71143724714
188991,56615.956137066816
188992,29824.82210806661
188993,33003.45921572664
188994,35905.92538758333
188995,33100.178630376024
188996,18082.327022055582
188997,90723.17603014187
188998,54899.78354341913
188999,14847.552681919817
189000,10843.032234799746
189001,25708.96038067338
189002,44360.744890384325
189003,32655.17946087662
189004,56398.565798140015
189005,51905.123062294755
189006,57893.72232524597
189007,34024.444521552716
189008,33977.59670962064
189009,16311.665574979892
189010,44347.248100933626
189011,39171.43259461947
189012,51234.40527272965
189013,38327.569036185734
189014,33576.103323801166
189015,23220.653391224503
189016,57095.80888209627
189017,15954.673604627022
189018,21434.98076378193
189019,12543.209554462273
189020,19417.169480326094
189021,45724.92741443669
189022,42933.583738869784
189023,75608.79697497045
189024,30271.68765880498
189025,70499.7246606921
189026,16051.488872633437
189027,11904.726481063473
189028,50999.21620034019
189029,21309.9078977811
189030,19660.561331040986
189031,33531.87174149768
189032,49309.13049056532
189033,14125.672332795737
189034,111599.64997406986
189035,74805.38318951735
189036,98225.11030838393
189037,21780.2645473761
189038,54865.25862938671
189039,54019.80777698312
189040,13411.45496818518
189041,16356.056463770743
189042,24641.413021756834
189043,61465.20521764941
189044,33917.28626964507
189045,59316.79260729057
189046,13752.765537202693
189047,16613.230819605524
189048,12866.653361902208
189049,69030.67821578757
189050,42907.99314717786
189051,15820.147637467697
189052,40230.95250378235
189053,30654.70497187142
189054,55832.52526788914
189055,39074.87482334626
189056,17171.53292005031
189057,19982.0329551823
189058,14592.493920339537
189059,86560.12197672024
189060,10982.429995294426
189061,23150.546170286136
189062,25644.17630325326
189063,27946.351354298065
189064,11422.810226298472
189065,30443.324510160503
189066,18487.712780084064
189067,59032.38195026663
189068,21140.831511012464
189069,35519.919888871795
189070,58179.9396510743
189071,40483.33380212072
189072,92217.87893714855
189073,48176.09454796658
189074,27455.59538276319
189075,34463.755655831344
189076,26232.897879977587
189077,49795.719008775726
189078,60458.66336736905
189079,40695.89058655752
189080,88695.9172347274
189081,41916.81009969525
189082,21475.797121410556
189083,22019.00819172049
189084,32588.4628891714
189085,81019.38802122179
189086,8721.60486410455
189087,75384.14755258773
189088,46902.036096104246
189089,66564.93591361235
189090,17117.33822601298
189091,60570.53236024409
189092,17524.768982286638
189093,95521.06524966146
189094,52254.422622906364
189095,24542.453060654854
189096,19283.486265910455
189097,65252.972661210624
189098,26092.077510591876
189099,18827.571202725383
189100,13227.638865608162
189101,44681.50223682714
189102,118900.05976050183
189103,51717.21824775642
189104,7941.148967841678
189105,53382.02351120522
189106,56132.607691596284
189107,30535.029715478573
189108,36220.19361914966
189109,65664.65806716052
189110,8290.255353404602
189111,14821.449597671844
189112,24812.581298767833
189113,102351.74748994889
189114,16610.334205361243
189115,18253.96933139743
189116,17948.629009151322
189117,19561.396414060764
189118,34694.45755533492
189119,30792.59622454649
189120,73619.6071740513
189121,52935.363802965236
189122,10560.456192788999
189123,18797.215255932508
189124,35985.08558885757
189125,90803.11227948664
189126,13957.41809695565
189127,34708.61451442301
189128,19605.803464196055
189129,16866.460052071296
189130,117226.30367771753
189131,54781.49239299448
189132,20451.544718295194
189133,81096.90959289488
189134,28423.313657144314
189135,56346.34771415255
189136,90740.3424789421
189137,23445.713499543283
189138,10156.998549903079
189139,8969.011737899467
189140,10601.04628622805
189141,14604.881045667516
189142,14356.585973156985
189143,12552.300928628702
189144,15588.93384553237
189145,94234.78815741402
189146,33081.134141274495
189147,26799.45800698137
189148,35086.838144393165
189149,39077.119165485754
189150,41332.72975319159
189151,26967.4123354078
189152,47484.45869949211
189153,41383.34902368365
189154,16549.724297892262
189155,10577.626337724783
189156,76559.93167924235
189157,12404.806018620266
189158,10355.84802181878
189159,27866.72917428855
189160,43156.17642405366
189161,10276.538517760811
189162,11811.608488915566
189163,36006.05756822386
189164,13514.12222177502
189165,21551.880702504357
189166,112777.6585587916
189167,20667.73890790593
189168,21027.69020919889
189169,36111.061048890835
189170,83379.70595562916
189171,8914.323500238406
189172,52542.77769530154
189173,14086.822350075967
189174,43072.78981136433
189175,8257.446767471127
189176,49777.391159279694
189177,63522.799711394066
189178,65998.74297838895
189179,12071.210241554485
189180,76483.55010049682
189181,17042.05658065832
189182,24163.538317836345
189183,50369.947343577245
189184,87533.18428935614
189185,17088.442337642682
189186,80643.1199302196
189187,115398.97418362313
189188,56534.17899915539
189189,12800.664790256971
189190,38662.230045246135
189191,14872.665472310948
189192,61131.789955745386
189193,46552.289465184156
189194,45531.66450792086
189195,15508.965141092798
189196,8189.327839492669
189197,18387.023731617774
189198,22142.24758864058
189199,10506.061301781203
189200,27100.746003284527
189201,34377.15415608285
189202,16430.671551067913
189203,30121.678563255726
189204,22573.948737206607
189205,32841.22053261195
189206,37227.10651006069
189207,86061.02390101389
189208,23800.02912728801
189209,38001.83720980794
189210,67792.51747826724
189211,9414.926196683098
189212,12371.009555662944
189213,48368.51469952763
189214,117527.71085849086
189215,40412.168157178174
189216,62830.21631032248
189217,49235.012888823585
189218,65111.20373037818
189219,15427.04481370354
189220,53072.72748176327
189221,34707.33472503449
189222,45105.3281524605
189223,43825.45019574914
189224,18669.00637610065
189225,28480.095121705133
189226,50023.505410447295
189227,70952.90401997555
189228,16478.95745289268
189229,72032.17059450773
189230,22341.10751147298
189231,59222.3103602256
189232,67749.06715289575
189233,34026.65569938087
189234,51202.22063491964
189235,63969.61930330929
189236,74601.36674979876
189237,41463.425967251664
189238,42760.66831817666
189239,18072.09182515701
189240,35610.702638502815
189241,15233.434099102646
189242,21204.45725301988
189243,52106.76499294311
189244,33350.710156648376
189245,37804.23187333364
189246,13461.36962692295
189247,46320.62389904959
189248,57227.86050794894
189249,27556.736929903655
189250,16665.128246227654
189251,47325.318875859215
189252,20314.938228784376
189253,91614.7646367107
189254,25501.272329408035
189255,32304.389478151606
189256,37717.94320304164
189257,35326.494325099025
189258,12216.0481565953
189259,30982.118644012902
189260,24148.89935012687
189261,65976.59580188621
189262,28802.016323204873
189263,59224.265448248116
189264,62155.71124773776
189265,63207.073297584306
189266,51333.222532988024
189267,69518.19879591298
189268,80096.96169578258
189269,25952.369638433087
189270,45913.90416358574
189271,84391.87056826557
189272,43514.19416137266
189273,70453.64517868652
189274,114800.19127470649
189275,81411.62420201373
189276,44786.479664028266
189277,35408.49205002069
189278,41014.473645209415
189279,77981.01062385317
189280,60024.398108838475
189281,28661.578934231813
189282,58605.150269704245
189283,94290.4557986011
189284,45744.43393432236
189285,41355.74373371595
189286,43289.48478179519
189287,53352.945317210484
189288,67473.60713710173
189289,14324.929028511502
189290,41003.666848665125
189291,53246.499697768966
189292,12025.452083806425
189293,38912.57583722841
189294,31579.616673936678
189295,15256.621479758742
189296,13815.088850541439
189297,38212.027236017275
189298,58039.413879567655
189299,41148.53492676383
189300,196185.20256450918
189301,10767.742665362937
189302,53986.59028536807
189303,18121.120490373236
189304,66069.97839560897
189305,43815.33579537185
189306,29928.54710677129
189307,80706.58316352089
189308,42816.01679451631
189309,40839.12414102678
189310,41492.51954062357
189311,56601.068412057706
189312,38975.51382322945
189313,85197.43477166118
189314,39637.55159839677
189315,50160.84248588767
189316,90826.2118260546
189317,51350.29032732976
189318,16398.671402177537
189319,24400.110735096474
189320,47469.719912294364
189321,78591.21601537026
189322,18200.183035006423
189323,8834.726324453506
189324,60096.69679864451
189325,25836.384503753205
189326,15593.907994208439
189327,13814.51254952765
189328,84603.10733958143
189329,28688.012347108594
189330,64255.64083069615
189331,53771.93165966616
189332,61552.32647909444
189333,19694.113137337736
189334,15877.447122896589
189335,26579.83956688087
189336,9085.059099562039
189337,10905.070130766826
189338,43531.67316428121
189339,58386.32906575163
189340,25310.70006216669
189341,98623.50624416787
189342,31488.798959514428
189343,74477.17442529002
189344,36394.9095355225
189345,24123.641968171014
189346,13472.644374750198
189347,59607.36175804589
189348,86446.64193149196
189349,51879.45155412309
189350,37626.44617524016
189351,68332.58486936947
189352,69656.15427903317
189353,10506.930189978326
189354,74350.5017489842
189355,30064.689499778084
189356,24392.824236920675
189357,37101.900428477406
189358,114062.4069293431
189359,26387.915322285222
189360,107137.50952540238
189361,9999.30682614344
189362,20438.729279570172
189363,69113.32467961672
189364,23027.842273143757
189365,80810.51731693634
189366,10824.256633900377
189367,28360.555328820836
189368,68142.49914014597
189369,43491.01036000478
189370,18529.706734550167
189371,52787.795449490455
189372,20314.87102235328
189373,107649.45155311366
189374,25011.63299867324
189375,44865.66385291215
189376,10665.968997258335
189377,21695.610522944007
189378,39979.97384793657
189379,58866.97946273586
189380,20166.381538966853
189381,32626.18827291928
189382,55349.69985709834
189383,48284.90102840207
189384,23968.899056468646
189385,70696.21369013307
189386,30188.400409424146
189387,10659.710726928772
189388,42545.03811955585
189389,79627.40910276462
189390,65744.05776943553
189391,41351.07912112313
189392,10497.304350565393
189393,20703.734747836097
189394,9741.061883486438
189395,12179.68620405901
189396,22913.219763821333
189397,73563.92073874785
189398,16774.98040268975
189399,23296.55093847164
189400,35344.30180709073
189401,35501.3906171946
189402,65691.17751103416
189403,31706.17749931723
189404,43036.636028822395
189405,129034.30307074018
189406,31175.71064741292
189407,41383.4659408044
189408,85224.76231631746
189409,32103.065899571146
189410,76980.50460271782
189411,51918.94215132864
189412,53183.278294271186
189413,55865.72545347057
189414,123917.126760102
189415,39774.95351508948
189416,27274.111557011405
189417,14327.33141217928
189418,50275.67734944597
189419,22325.638667183626
189420,34071.2548553253
189421,83506.50771356931
189422,85909.11298551469
189423,46118.185063283985
189424,86537.83702137282
189425,48577.90089128588
189426,9959.535986102921
189427,43999.169536613
189428,18246.856352921564
189429,12312.42104647914
189430,18495.253440250148
189431,35083.71322554024
189432,22891.445383228645
189433,87460.9861311191
189434,40284.37164776018
189435,17569.41312959455
189436,20972.329209658114
189437,19754.54125008826
189438,21749.714753733617
189439,18811.596566118485
189440,34271.046764882245
189441,69183.67181645177
189442,69233.07711799776
189443,99358.59884738411
189444,17748.782178937763
189445,66811.08576447242
189446,117355.10231214661
189447,17739.67549030693
189448,156742.64825241966
189449,8256.40662194209
189450,38557.26686404983
189451,39356.639533748974
189452,19151.415916192742
189453,33746.413415682975
189454,80901.02510042682
189455,27930.752020800195
189456,101589.92482630453
189457,12231.219607962932
189458,89635.87036414331
189459,21849.15532838506
189460,30655.706878064968
189461,59546.39547864644
189462,58706.49642042574
189463,26726.60328965402
189464,28190.40313096892
189465,59677.82602221802
189466,13628.98265735279
189467,36087.20574238209
189468,19569.31080981935
189469,14469.80038155686
189470,88523.74392898644
189471,73649.2761374799
189472,34174.9189859459
189473,10281.851280868663
189474,51505.488370121944
189475,29394.120321478178
189476,46458.9624927405
189477,40277.40344431131
189478,61545.81303204976
189479,49493.00781903933
189480,18202.204231885924
189481,65286.51778362317
189482,19493.33390956572
189483,101676.5959108848
189484,30791.66396751017
189485,11104.658521499052
189486,51136.11482362047
189487,12513.529751014563
189488,20891.854707565686
189489,145862.54413310243
189490,47805.45440572142
189491,59523.9486102252
189492,46165.76818735598
189493,20605.1988545305
189494,92126.79871232109
189495,10645.968175408201
189496,48548.339774386855
189497,67938.98919371968
189498,21826.809691852643
189499,79982.47144159698
189500,23938.55628226202
189501,13428.128169039324
189502,18010.457926286712
189503,30968.224919910055
189504,22380.185139419857
189505,59559.2398605522
189506,52354.87544898921
189507,51528.305367814464
189508,53061.33644411761
189509,59796.88182112702
189510,23781.46130121323
189511,17510.10040687774
189512,48708.08345386731
189513,55305.30093744606
189514,11580.81391279533
189515,37125.3096087779
189516,13688.441691969709
189517,10401.428129848697
189518,39802.27966061064
189519,15660.173470833719
189520,44222.94760954081
189521,49331.80421640369
189522,41863.60169780946
189523,45448.162969545294
189524,24205.07351733893
189525,98106.07797962405
189526,13609.707676870763
189527,52871.47946137618
189528,37478.95577672536
189529,53445.601377186205
189530,46774.94051055036
189531,9791.33072882027
189532,17473.092614024954
189533,76061.85685832867
189534,111502.30814650115
189535,80766.82920420713
189536,59662.406455001474
189537,56301.320263238806
189538,32941.77294785246
189539,34137.21195253735
189540,25290.75509137302
189541,19562.638570536663
189542,52596.53413466639
189543,36140.40443153298
189544,69613.75822861525
189545,7885.650736578502
189546,44768.87058526427
189547,67001.17317009513
189548,59681.43115187923
189549,27045.09374094397
189550,43727.21511482411
189551,17299.870591611303
189552,77905.22247840764
189553,92903.647564744
189554,39684.30900539669
189555,87489.46473734299
189556,24854.542809652332
189557,28913.152046360963
189558,101576.93152691428
189559,182160.02789447957
189560,131744.59977065507
189561,27957.66428203296
189562,44533.49575561522
189563,35903.64164929294
189564,13532.730186636154
189565,51030.25532335764
189566,56139.8917815495
189567,72662.53965034627
189568,8584.554992664833
189569,51212.73748985971
189570,14334.886768379722
189571,24329.042236350793
189572,17828.626421627792
189573,66489.34434096355
189574,20478.20313375353
189575,73925.78777914651
189576,83234.35949083723
189577,58255.35493001493
189578,84919.53384348546
189579,113790.94713645155
189580,45863.1188804051
189581,25825.356015243688
189582,143367.1728728233
189583,49935.683538573365
189584,67783.76384651383
189585,132354.6809527293
189586,52560.70910456808
189587,9741.452160877254
189588,59717.64802333754
189589,30618.93290844836
189590,88137.90148624434
189591,46937.468000302106
189592,47158.546415050754
189593,76611.76115208113
189594,44205.98513867049
189595,25175.005227717516
189596,52386.629116126795
189597,27942.468474684574
189598,10662.924744437341
189599,96542.68308174789
189600,52333.59059159239
189601,92417.1033995894
189602,56905.50604854118
189603,88090.26561743865
189604,27453.193133843604
189605,69004.81978012844
189606,69909.34696197214
189607,58307.804927742276
189608,27481.199914816898
189609,100481.33584137778
189610,71118.24022247383
189611,77619.12111580846
189612,56168.67631400894
189613,27409.45920182657
189614,12518.99912956739
189615,54478.62089971236
189616,69403.44514163234
189617,80760.44412577465
189618,10982.772608404324
189619,59211.03942508416
189620,17456.38867285936
189621,25642.96710300076
189622,59773.10653167322
189623,22558.31579722686
189624,37018.590856647344
189625,40268.303511124395
189626,50798.85621135766
189627,29238.358039863953
189628,84908.78214891588
189629,25753.551918737947
189630,12733.906319955238
189631,34170.53600360516
189632,41392.457134483404
189633,52923.278656652816
189634,36858.71367856246
189635,43116.08923619633
189636,12854.262184187166
189637,20600.307579564127
189638,12836.59922646974
189639,55832.446522102866
189640,137025.24547435454
189641,20847.680275805382
189642,60571.61355009119
189643,19071.031957587245
189644,13412.230148867471
189645,69178.73788701501
189646,37760.40442570152
189647,65035.32028714575
189648,23440.723852192506
189649,30547.426496551463
189650,54108.75763235244
189651,127511.77685690622
189652,15157.688596046808
189653,57324.726780916004
189654,41892.97478596478
189655,88533.86830673396
189656,40064.46261500601
189657,19842.616494202273
189658,36804.078677995574
189659,52025.77781679737
189660,12984.697224529866
189661,59936.73718581841
189662,21822.100201761667
189663,61765.99693575126
189664,57956.84806138573
189665,43770.05314811938
189666,22846.17637998973
189667,32305.177453622808
189668,41828.74547106232
189669,25812.091989851982
189670,36533.66054981925
189671,23232.902270006598
189672,75307.38891444774
189673,45026.1021598617
189674,17234.71546962089
189675,24400.63044364922
189676,17178.735392079623
189677,76986.97330039009
189678,33906.44811605006
189679,41972.14178875258
189680,90817.99896946411
189681,33665.61700328756
189682,21828.071643373067
189683,25256.391361899685
189684,21751.842488630602
189685,81225.91537712826
189686,8928.306045524747
189687,9988.3245988737
189688,9532.694618902693
189689,24427.066584556324
189690,42334.29861302493
189691,33739.35760701401
189692,10186.246320231208
189693,52517.61364708642
189694,23645.25784745119
189695,77248.06668453699
189696,77462.1351804826
189697,20805.052739117426
189698,13945.265818787031
189699,10911.061463021062
189700,14837.46647388455
189701,28394.5795149498
189702,82493.4604527193
189703,8594.190039830884
189704,81586.0263342652
189705,63630.60284508592
189706,32421.78572806425
189707,39597.128353284366
189708,24494.488795323337
189709,12143.147240994651
189710,12714.896573799657
189711,19611.014021639538
189712,16079.387454365533
189713,20148.78200991571
189714,27385.78451991357
189715,10162.328880339015
189716,62419.991094737066
189717,41671.59112830401
189718,11518.916947185347
189719,9485.503736441104
189720,58979.37955335515
189721,13118.608162343902
189722,21938.693762607658
189723,27988.04269035554
189724,10805.014789572657
189725,28470.206868262776
189726,65058.78129786728
189727,15953.03687728623
189728,62967.318734126864
189729,22293.49774992587
189730,71883.80984290046
189731,31024.10409122266
189732,71270.83723117785
189733,62492.13883283338
189734,40321.86226925461
189735,61982.64139091826
189736,8738.514454809709
189737,19294.313245410747
189738,77524.8367709189
189739,100593.37025664336
189740,42543.743111829805
189741,101134.51944782757
189742,44690.422127485
189743,14721.170497945952
189744,68077.15301766041
189745,32362.736335892936
189746,59064.071668963545
189747,34847.208189866906
189748,53328.32390231716
189749,21917.207221126166
189750,15665.462113999087
189751,61939.668117450005
189752,27531.027921824036
189753,52450.013044359875
189754,66718.65289071015
189755,88076.82429113801
189756,11123.206219467456
189757,84216.24607875677
189758,14316.86233662241
189759,121266.46474397302
189760,61192.99062017085
189761,16288.79177600825
189762,76001.75094816946
189763,28077.421341468937
189764,61546.06624699443
189765,42863.32018675329
189766,88376.94734196538
189767,10420.426287098428
189768,12851.259191187215
189769,10282.370734932463
189770,60668.7094861592
189771,10971.957014236435
189772,13659.425363104396
189773,55911.02716821304
189774,42174.49337700701
189775,31802.105846327122
189776,128457.28413544619
189777,14841.558798857806
189778,16461.411194266366
189779,41961.30946548429
189780,9726.419057571957
189781,11392.255984138794
189782,54234.45141897497
189783,103326.87174767238
189784,64959.3406501337
189785,59770.30296629707
189786,91236.58072032566
189787,107091.44208558596
189788,55373.523764444886
189789,15960.731140169042
189790,23703.653562132713
189791,26040.742170415087
189792,9626.427587722763
189793,45839.11042442694
189794,74078.92438042695
189795,87239.8590652917
189796,82519.31425260275
189797,32603.293679413604
189798,26969.32370777963
189799,42602.43904039001
189800,34682.91049429025
189801,73063.49177914238
189802,48910.35288079237
189803,14646.7392278342
189804,11077.448609957126
